cast,id,directors,belongs_to_collection,budget,genres,id,popularity,production_companies,release_date,revenue,runtime,spoken_languages,status,title,vote_average,vote_count,release_year,return
"[{'character': 'Adrienne Pargiter', 'name': 'Glenn Close'}, {'character': 'Dr. Verstak', 'name': 'Frances McDormand'}, {'character': ""Daisy 'Margaret' Drummond"", 'name': 'Pauline Collins'}, {'character': 'Susan Macarthy', 'name': 'Cate Blanchett'}, {'character': 'Topsy Merritt', 'name': 'Julianna Margulies'}, {'character': 'Rosemary Leighton-Jones', 'name': 'Jennifer Ehle'}, {'character': 'Mrs. Dickson', 'name': 'Wendy Hughes'}, {'character': 'Sister Wilhelminia', 'name': 'Johanna ter Steege'}, {'character': 'Mrs. Roberts', 'name': 'Elizabeth Spriggs'}, {'character': 'Mrs. Tippler', 'name': 'Pamela Rabe'}, {'character': ""Sergeant Tomiashi, 'The Snake'"", 'name': 'Clyde Kusatsu'}, {'character': 'Captain Tanaka', 'name': 'Stan Egi'}, {'character': 'the interpreter', 'name': 'David Chung'}, {'character': 'Colonel Hirota', 'name': 'Sab Shimono'}, {'character': 'Mrs. Pike', 'name': 'Penne Hackforth-Jones'}, {'character': 'Wing', 'name': 'Pauline Chan'}, {'character': 'Edna', 'name': 'Lisa Hensley'}, {'character': 'Oggi', 'name': 'Susie Porter'}, {'character': 'Bett', 'name': 'Anita Hegh'}, {'character': 'Bill Seary', 'name': 'Aden Young'}]",77223,['Bruce Beresford'],,0.0,"Drama, Romance",12793.0,4.06745,"[{'name': 'Baldini Pictures', 'id': 2705}, {'name': 'Slam Pictures', 'id': 68247}, {'name': 'Medusa Pictures', 'id': 68248}]",1997-02-15,0.0,93.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,All Over Me,5.9,15.0,1997.0,0.0
"[{'character': 'Bokky', 'name': 'Bill Paxton'}, {'character': 'Jean', 'name': 'Julianna Margulies'}, {'character': 'Double D', 'name': 'James Gammon'}, {'character': 'Kate', 'name': 'Nikki DeLoach'}, {'character': 'Boss Jack Costello', 'name': 'Luke Askew'}, {'character': 'Shane', 'name': 'Danielle Keaton'}, {'character': '', 'name': 'Mark Wahlberg'}]",31465,['Jack Green'],,0.0,Drama,102878.0,0.92491,[],1997-04-25,0.0,92.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A Brother's Kiss,8.0,1.0,1997.0,0.0
"[{'character': 'Claude', 'name': 'Alison Folland'}, {'character': 'Ellen', 'name': 'Tara Subkoff'}, {'character': 'Mark', 'name': 'Cole Hauser'}, {'character': 'Jesse', 'name': 'Wilson Cruz'}, {'character': 'Lucy', 'name': 'Leisha Hailey'}, {'character': 'Gus', 'name': 'Shawn Hatosy'}, {'character': 'Don', 'name': 'Vincent Pastore'}]",12793,['Alex Sichel'],,0.0,"Drama, Comedy, Romance, Foreign",105763.0,0.631834,"[{'name': 'La Sept Cinéma', 'id': 23647}, {'name': 'Studio Adam&Eve', 'id': 40668}, {'name': 'Les Films du Rivage', 'id': 40669}]",1996-06-06,0.0,100.0,"[{'iso_639_1': 'ru', 'name': 'Pусский'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'ka', 'name': 'ქართული'}]",Released,A Chef in Love,3.5,2.0,1996.0,0.0
"[{'character': 'Lex', 'name': 'Nick Chinlund'}, {'character': 'Mick', 'name': 'Michael Raynor'}, {'character': 'Young Lex', 'name': 'Justin Pierce'}, {'character': 'Young Mick', 'name': 'Joshua Danowsky'}, {'character': 'Doreen', 'name': 'Cathy Moriarty'}, {'character': 'Debbie', 'name': 'Rosie Perez'}, {'character': 'Lefty', 'name': 'John Leguizamo'}, {'character': 'Missy', 'name': 'Marisa Tomei'}, {'character': 'Stingy', 'name': 'Michael Rapaport'}, {'character': 'Lucy', 'name': 'Jennifer Esposito'}]",102878,['Seth Zvi Rosenfeld'],,0.0,Comedy,9611.0,5.889414,"[{'name': 'Touchstone Pictures', 'id': 9195}]",1997-04-25,29235353.0,92.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'hu', 'name': 'Magyar'}]",Released,Romy and Michele's High School Reunion,6.0,160.0,1997.0,0.0
"[{'character': 'Pascal Ichak', 'name': 'Pierre Richard'}, {'character': 'Marcelle Ichak', 'name': 'Micheline Presle'}, {'character': 'Cecilia Abachidze', 'name': 'Nino Kirtadze'}, {'character': 'Anton Gogoladze', 'name': 'Jean-Yves Gautier'}, {'character': 'Zigmund Gogladze', 'name': 'Temuri Qamkhadze'}, {'character': 'Anton Gogoladze', 'name': 'Ramaz Chkhikvadze'}, {'character': 'Le Président', 'name': 'Kakhi Kavsadze'}, {'character': 'Platoon', 'name': 'Guram Pirtskhalava'}, {'character': 'Mme Kollontai', 'name': 'Khatuna Ioseliani'}, {'character': 'Secrétaire à la tête rasée', 'name': 'Marina Kakhiani'}, {'character': 'Secrétaire', 'name': 'Nino Koberidze'}, {'character': ""L'ami de ZIgmund"", 'name': 'Shota Qristesashvili'}, {'character': 'Messager', 'name': 'Goga Gvessiliani'}, {'character': ""L'anglais"", 'name': 'Aleksandr Ilin'}, {'character': 'Paysanne', 'name': 'Gogola Kalandadze'}, {'character': 'Le grand-père', 'name': 'Elgudzha Burduli'}]",105763,['Nana Dzhordzhadze'],,0.0,"Drama, Foreign, Romance",47694.0,1.136222,[],1996-05-09,0.0,130.0,"[{'iso_639_1': 'zh', 'name': '普通话'}]",Released,Temptress Moon,7.2,6.0,1996.0,0.0
"[{'character': 'Romy White', 'name': 'Mira Sorvino'}, {'character': 'Michele Weinberger', 'name': 'Lisa Kudrow'}, {'character': 'Heather Mooney', 'name': 'Janeane Garofalo'}, {'character': 'Sandy Frink', 'name': 'Alan Cumming'}, {'character': 'Christy Masters', 'name': 'Julia Campbell'}, {'character': 'Cowboy', 'name': 'Justin Theroux'}, {'character': 'Toby Walters', 'name': 'Camryn Manheim'}, {'character': 'Lisa Luder', 'name': 'Elaine Hendrix'}]",9611,['David Mirkin'],,90000000.0,"Science Fiction, Action, Drama, Thriller",10357.0,13.147917,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]",1997-04-25,0.0,104.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,Volcano,5.2,387.0,1997.0,0.0
"[{'character': 'Yu Zhongliang', 'name': 'Leslie Cheung'}, {'character': 'Pang Ruyi', 'name': 'Gong Li'}, {'character': 'Pang Duanwu', 'name': 'Kevin Lin'}, {'character': ""Yu Xiuyi (Zhongliang's Sister)"", 'name': 'He Saifei'}, {'character': 'Li Niangjiu', 'name': 'Chang Shih'}, {'character': 'Pang An', 'name': 'Liankun Lin'}, {'character': 'Elder Qi', 'name': 'Hsiang Ting Ko'}, {'character': 'Boss (as Xian Xie)', 'name': 'Yin Tse'}, {'character': 'The Woman of Zephyr Lane', 'name': 'Jie Zhou'}, {'character': 'Pang Zhengda', 'name': 'Yemang Zhou'}, {'character': 'Yu Zhongliang (child)', 'name': 'Lei Ren'}, {'character': 'Pang Ruyi (child)', 'name': 'Ying Wang'}, {'character': 'Pang, Duanwu (child)', 'name': 'Lin Ge'}, {'character': 'Nightclub girl (uncredited)', 'name': 'Zhou Xun'}, {'character': 'Jingyun', 'name': 'David Wu'}]",47694,['Chen Kaige'],,0.0,"Comedy, Drama",9977.0,1.129648,"[{'name': 'Australian Film Finance Corporation (AFFC)', 'id': 8724}, {'name': 'Australian Asset Securities Limited', 'id': 20196}, {'name': 'Rev Kids', 'id': 20197}]",1996-06-14,0.0,101.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Children of the Revolution,5.3,9.0,1996.0,0.0
"[{'character': 'Mike Roark', 'name': 'Tommy Lee Jones'}, {'character': 'Dr. Amy Barnes', 'name': 'Anne Heche'}, {'character': 'Kelly Roark', 'name': 'Gaby Hoffmann'}, {'character': 'Emmit Reese', 'name': 'Don Cheadle'}, {'character': 'Medic', 'name': 'Joshua Fardon'}, {'character': 'Dr. Jaye Calder', 'name': 'Jacqueline Kim'}, {'character': 'Police Lieutenant Ed Fox', 'name': 'Keith David'}, {'character': 'Norman Calder', 'name': 'John Corbett'}, {'character': 'Gator Harris', 'name': 'Michael Rispoli'}, {'character': 'Stan Olber', 'name': 'John Carroll Lynch'}, {'character': 'Kevin', 'name': 'Marcello Thedford'}, {'character': 'L.A. Fire Chief', 'name': 'Bert Kramer'}, {'character': 'Bud McVie', 'name': 'Bo Eason'}, {'character': 'Terry Jasper', 'name': 'James MacDonald'}, {'character': 'Roger Lapher', 'name': 'Dayton Callie'}, {'character': 'O.E.M. Staffer #5', 'name': 'Phil Nee'}]",10357,['Mick Jackson'],Austin Powers Collection,16500000.0,"Science Fiction, Comedy, Crime",816.0,11.749159,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Capella International', 'id': 594}, {'name': ""Eric's Boy"", 'id': 595}]",1997-05-02,67683989.0,94.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Austin Powers: International Man of Mystery,6.5,1033.0,1997.0,4.102059939393939
"[{'character': 'Joan Fraser Welch', 'name': 'Judy Davis'}, {'character': ""David 'Dave' Hoyle, aka Agent 'Nine'"", 'name': 'Sam Neill'}, {'character': ""Josef 'Uncle Joe' Stalin"", 'name': 'F. Murray Abraham'}, {'character': ""Joseph 'Joe' Welch"", 'name': 'Richard Roxburgh'}, {'character': 'Constable Anna Welch', 'name': 'Rachel Griffiths'}, {'character': 'Zachary Welch', 'name': 'Geoffrey Rush'}, {'character': 'Barry Rogers', 'name': 'Russell Kiefel'}, {'character': ""Prof. C.W. 'Wilf' Wilke"", 'name': 'John Gaden'}, {'character': 'Bernard Shaw', 'name': 'Ken Radley'}, {'character': 'Joe Welch at 8 Years', 'name': 'Ben McIvor'}, {'character': 'Mavis Craig', 'name': 'Fiona Press'}, {'character': ""Colin 'Col' Slansky"", 'name': 'Rowan Woods'}, {'character': 'Yuri Nikolayev', 'name': 'Alex Menglet'}, {'character': 'Ted', 'name': 'Barry Langrishe'}, {'character': 'Sir Allan Miles', 'name': 'Ron Haddrick'}, {'character': 'Harry', 'name': 'Graham Ware Jr.'}, {'character': 'Mrs. Savage', 'name': 'Heather Mitchell'}, {'character': 'Minister Frank', 'name': 'Robbie McGregor'}, {'character': 'Beria', 'name': 'Paul Livingston'}]",9977,['Peter Duncan'],,36000000.0,"Drama, Action, Thriller",2163.0,7.926621,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Dino De Laurentiis Company', 'id': 10308}, {'name': 'Spelling Films', 'id': 10355}]",1997-05-02,50159144.0,95.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Breakdown,6.6,202.0,1997.0,1.3933095555555557
"[{'character': 'Austin Powers / Dr. Evil', 'name': 'Mike Myers'}, {'character': 'Vanessa Kensington', 'name': 'Elizabeth Hurley'}, {'character': 'Basil Exposition', 'name': 'Michael York'}, {'character': 'Mrs. Kensington', 'name': 'Mimi Rogers'}, {'character': 'Scott Evil', 'name': 'Seth Green'}, {'character': 'Alotta Fagina', 'name': 'Fabiana Udenio'}, {'character': 'Frau Farbissina', 'name': 'Mindy Sterling'}, {'character': ""Patty O'Brien"", 'name': 'Paul Dillon'}, {'character': 'Number two', 'name': 'Robert Wagner'}, {'character': 'Cmdr. Gilmour', 'name': 'Charles Napier'}, {'character': 'Mustafa', 'name': 'Will Ferrell'}, {'character': ""'60s Model"", 'name': 'Joann Richter'}, {'character': ""'60s Model"", 'name': 'Anastasia Sakelaris'}, {'character': ""'60s Model"", 'name': 'Afifi Alaouie'}, {'character': 'Mod Girl', 'name': 'Monet Mazur'}, {'character': 'Johnson Ritter', 'name': 'Clint Howard'}, {'character': 'Gen. Borschevsky', 'name': 'Elya Baskin'}, {'character': 'Fembot', 'name': 'Cynthia Lamontagne'}, {'character': 'Gunman (uncredited)', 'name': 'Joe Grisaffi'}, {'character': 'Random Task', 'name': 'Joe Son'}, {'character': 'Casino Dealer', 'name': 'Larry Thomas'}, {'character': 'Fembot', 'name': 'Cindy Margolis'}, {'character': 'Fembot', 'name': 'Donna W. Scott'}, {'character': 'Cowboy', 'name': 'Tom Arnold'}, {'character': 'Therapist', 'name': 'Carrie Fisher'}, {'character': 'Verticon Guard', 'name': 'Christian Slater'}, {'character': 'Verticon Guard (uncredited)', 'name': 'Christian Slater'}]",816,['Jay Roach'],,0.0,"Romance, Drama",124680.0,0.369118,"[{'name': 'New Zealand Film Commission', 'id': 294}, {'name': 'New Zealand On Air', 'id': 295}, {'name': 'Village Roadshow Pictures Worldwide', 'id': 28273}, {'name': 'Communicado Productions', 'id': 28274}]",1996-09-09,0.0,92.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ja', 'name': '日本語'}, {'iso_639_1': 'mi', 'name': ''}, {'iso_639_1': 'sh', 'name': ''}]",Released,Broken English,7.0,2.0,1996.0,0.0
"[{'character': 'Jeffrey "" Jeff "" Taylor', 'name': 'Kurt Russell'}, {'character': 'Warren "" Red "" Barr', 'name': 'J.T. Walsh'}, {'character': 'Amy Taylor', 'name': 'Kathleen Quinlan'}, {'character': 'Earl', 'name': 'M.C. Gainey'}, {'character': 'Billy', 'name': 'Jack Noseworthy'}, {'character': 'Sheriff Boyd', 'name': 'Rex Linn'}, {'character': 'Al', 'name': 'Ritch Brinkley'}, {'character': 'Arleen Bar', 'name': 'Moira Harris'}, {'character': 'Deputy Len Carver', 'name': 'Kim Robillard'}, {'character': 'Calhoun', 'name': 'Thomas Kopache'}, {'character': ""Bartender at Belle's Diner"", 'name': 'Jack McGee'}, {'character': ""Deke Barr, Red's Son"", 'name': 'Vincent Berry'}, {'character': 'Flo', 'name': 'Helen Duffy'}, {'character': ""Barfly at Belle's Diner"", 'name': 'Ancel Cook'}, {'character': 'Tow Truck Driver', 'name': 'Gene Hartline'}]",2163,['Jonathan Mostow'],,0.0,"Comedy, Drama, Romance",16399.0,0.225707,[],1997-05-02,0.0,88.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Commandments,5.3,5.0,1997.0,0.0
"[{'character': 'Ivan', 'name': 'Rade Serbedzija'}, {'character': 'Nina', 'name': 'Aleksandra Vujcic'}, {'character': 'Eddie', 'name': 'Julian Arahanga'}, {'character': 'Darko', 'name': 'Marton Csokas'}]",124680,['Gregor Nicholas'],,0.0,Drama,124843.0,0.773608,"[{'name': 'C&P Productions', 'id': 3989}, {'name': 'Virgin Wood Productions', 'id': 52741}]",1996-09-10,0.0,92.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Ripe,4.0,4.0,1996.0,0.0
"[{'character': 'Seth Warner', 'name': 'Aidan Quinn'}, {'character': 'Rachel Luce', 'name': 'Courteney Cox'}, {'character': 'Harry Luce', 'name': 'Anthony LaPaglia'}, {'character': 'Mrs. Mann', 'name': 'Alice Drummond'}, {'character': 'Melissa Murphy', 'name': 'Pamela Gray'}]",16399,['Daniel Taplitz'],,0.0,"Action, Crime, Drama, Romance, Thriller",31017.0,2.26858,"[{'name': 'Triumph Films', 'id': 23098}, {'name': 'Higgins-Messick-Wayne', 'id': 38782}, {'name': 'Ink Slinger Productions', 'id': 38783}]",1997-01-01,0.0,106.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Truth or Consequences, N.M.",5.7,15.0,1997.0,0.0
"[{'character': 'Violet', 'name': 'Monica Keena'}, {'character': 'Rosie', 'name': 'Daisy Eagan'}, {'character': 'Pete', 'name': 'Gordon Currie'}, {'character': 'Ken', 'name': 'Ron Brice'}, {'character': 'Janet Wyman', 'name': 'Karen Lynn Gorney'}]",124843,['Mo Ogrodnik'],,0.0,Drama,24645.0,0.129847,[],1992-01-01,0.0,87.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Turning,0.0,0.0,1992.0,0.0
"[{'character': 'Raymond Lembecke', 'name': 'Vincent Gallo'}, {'character': 'Curtis Freley', 'name': 'Kiefer Sutherland'}, {'character': 'Wayne', 'name': 'Max Perlich'}, {'character': 'Tony Vago', 'name': 'Rod Steiger'}, {'character': 'Eddie Grillo', 'name': 'John C. McGinley'}, {'character': 'Sir', 'name': 'Martin Sheen'}, {'character': 'Gordon', 'name': 'Kevin Pollak'}, {'character': 'Marcus', 'name': 'Mykelti Williamson'}, {'character': 'Addy', 'name': 'Kim Dickens'}]",31017,['Kiefer Sutherland'],Warriors of Virtue Collection,0.0,"Fantasy, Family, Action",49478.0,0.719444,"[{'name': 'China Film Co-Production Corporation', 'id': 2269}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}, {'name': 'Law Brothers Entertainment', 'id': 38662}, {'name': 'IJL Creations', 'id': 38663}]",1997-05-02,0.0,103.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'zh', 'name': '普通话'}]",Released,Warriors of Virtue,4.7,9.0,1997.0,0.0
"[{'character': 'April Cavanaugh', 'name': 'Gillian Anderson'}, {'character': 'Glory Lawson', 'name': 'Karen Allen'}, {'character': 'Mark Harnish', 'name': 'Raymond J. Barry'}, {'character': ""Clifford 'Cliff' Harnish"", 'name': 'Michael Dolan'}, {'character': 'Martha Harnish', 'name': 'Tess Harper'}, {'character': 'Vivian Sinott', 'name': 'Tannis Benedict'}, {'character': 'Mayor', 'name': 'Jim Simmons'}, {'character': 'Mr. Cavanaugh', 'name': 'Madison Arnold'}, {'character': 'Mr.Creasy', 'name': 'John Newton'}]",24645,['L.A. Puopolo'],,85000000.0,"Comedy, Family",12499.0,5.295556,"[{'name': 'Silver Pictures', 'id': 1885}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Northern Lights Entertainment', 'id': 8816}]",1997-05-09,0.0,89.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Fathers' Day,5.1,77.0,1997.0,0.0
"[{'character': 'Komodo', 'name': 'Angus Macfadyen'}, {'character': 'Ryan Jeffers', 'name': 'Mario Yedidia'}, {'character': 'Elysia', 'name': 'Marley Shelton'}, {'character': 'Master Chung (as Chao-Li Chi)', 'name': 'Chao Li Chi'}]",49478,['Ronny Yu'],,90000000.0,"Adventure, Fantasy, Action, Thriller, Science Fiction",18.0,24.30526,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Gaumont', 'id': 9}]",1997-05-07,263920180.0,126.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'sv', 'name': 'svenska'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,The Fifth Element,7.3,3962.0,1997.0,2.9324464444444445
"[{'character': 'Dale Putley', 'name': 'Robin Williams'}, {'character': 'Jack Lawrence', 'name': 'Billy Crystal'}, {'character': 'Carrie Lawrence', 'name': 'Julia Louis-Dreyfus'}, {'character': 'Collette Andrews', 'name': 'Nastassja Kinski'}, {'character': 'Scott Andrews', 'name': 'Charlie Hofheimer'}, {'character': 'Bob Andrews', 'name': 'Bruce Greenwood'}, {'character': 'Calvin the Trucker', 'name': 'Dennis Burkley'}, {'character': 'Nikki Trainor', 'name': 'Haylie Johnson'}, {'character': 'Russ Trainor', 'name': 'Charles Rocket'}, {'character': 'Shirley Trainor', 'name': ""Patti D'Arbanville""}, {'character': 'Lee', 'name': 'Jared Harris'}, {'character': 'Sugar Ray Band', 'name': 'Mark McGrath'}, {'character': 'Wrong Kid in Alley', 'name': 'Jason Reitman'}, {'character': 'Victoria', 'name': 'Catherine Reitman'}, {'character': 'Room Service Waiter', 'name': 'Dana Gould'}, {'character': 'Megan', 'name': 'Meagen Fay'}, {'character': 'Reno Jail Cop', 'name': 'Harry Northup'}, {'character': 'Scott the Body Piercer (uncredited)', 'name': 'Mel Gibson'}]",12499,['Ivan Reitman'],,0.0,,68545.0,1.372838,[],1996-01-01,0.0,105.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Intimate Relations,8.0,1.0,1996.0,0.0
"[{'character': 'Korben Dallas', 'name': 'Bruce Willis'}, {'character': 'Jean-Baptiste Emmanuel Zorg', 'name': 'Gary Oldman'}, {'character': 'Father Vito Cornelius', 'name': 'Ian Holm'}, {'character': 'Leeloo', 'name': 'Milla Jovovich'}, {'character': 'Ruby Rhod', 'name': 'Chris Tucker'}, {'character': 'Billy', 'name': 'Luke Perry'}, {'character': 'General Munro', 'name': 'Brion James'}, {'character': 'President Lindberg', 'name': 'Tom Lister Jr.'}, {'character': 'Fog', 'name': 'Lee Evans'}, {'character': 'David', 'name': 'Charlie Creed-Miles'}, {'character': 'Right Arm', 'name': 'Tricky'}, {'character': 'General Staedert', 'name': 'John Neville'}, {'character': 'Professor Pacoli', 'name': 'John Bluthal'}, {'character': 'Mugger', 'name': 'Mathieu Kassovitz'}, {'character': 'Mactilburgh', 'name': 'Christopher Fairbank'}, {'character': 'Mr. Kim', 'name': 'Kim Chan'}, {'character': 'Major Iceborg', 'name': 'Julie T. Wallace'}, {'character': 'General Tudor', 'name': 'Al Matthews'}, {'character': 'Diva Plavalaguna', 'name': 'Maïwenn'}, {'character': 'Flying Cop', 'name': 'Mac McDonald'}, {'character': 'VIP Stewardess', 'name': 'Indra Ové'}, {'character': 'Stewardess', 'name': 'Genevieve Maylam'}, {'character': 'Cop', 'name': 'Jason Salkey'}, {'character': 'Hefty Man', 'name': 'Michael Culkin'}, {'character': ""Munro's Captain"", 'name': 'Hon Ping Tang'}, {'character': 'Ground Crew', 'name': 'Vincenzo Pellegrino'}, {'character': 'Neighbour', 'name': 'Richard Leaf'}, {'character': 'Left Arm', 'name': 'Ivan Heng'}, {'character': ""President's Aide"", 'name': 'Sonita Henry'}, {'character': ""Scientist's Aide"", 'name': 'Tim McMullan'}, {'character': 'Head Scientist', 'name': 'George Khan'}, {'character': 'Head of Military', 'name': 'John Hughes'}, {'character': 'Omar', 'name': 'Roberto Bryce'}, {'character': 'Aziz', 'name': 'Said Talidi'}, {'character': 'Mondoshawan / Mangalore Aknot / Airport Guard', 'name': 'Clifton Lloyd Bryan'}, {'character': 'Mondoshawan', 'name': 'Justin Lee Burrows'}, {'character': 'Mondoshawan', 'name': 'Richard Ashton'}, {'character': 'Mondoshawan', 'name': 'Jerome St. John Blake'}, {'character': 'Mondoshawan / Ground Crew', 'name': 'Kevin Molloy'}, {'character': ""Mactilburgh's Assistant"", 'name': 'Bill Reimbold'}, {'character': ""Staedert's Captain"", 'name': 'Colin Brooks'}, {'character': ""Mactilburgh's Technician"", 'name': 'Anthony Chinn'}, {'character': 'Chief NY Cop', 'name': 'Sam Douglas'}, {'character': 'NY Cop', 'name': 'Derek Ezenagu'}, {'character': 'Flying Cop', 'name': 'David Kennedy'}, {'character': 'Flying Cop', 'name': 'David Barrass'}, {'character': 'Flying Cop / Military Technician', 'name': 'Roger Monk'}, {'character': 'Flying Cop', 'name': 'Mark Seaton'}, {'character': 'Flying Cop', 'name': 'Jean-Luc Caron'}, {'character': 'Flying Cop', 'name': 'Riz Meedin'}, {'character': 'Flying Cop', 'name': 'Jerry Ezekiel'}, {'character': 'Stewardess', 'name': 'Rachel Willis'}, {'character': 'Stewardess', 'name': 'Natasha Brice'}, {'character': 'Check-in Attendant', 'name': 'Sophia Goth'}, {'character': 'Warship Captain', 'name': 'Martin McDougall'}, {'character': ""Diva's Manager"", 'name': 'Pete Dunwell'}, {'character': 'Cop', 'name': 'Paul Priestley'}, {'character': 'Ruby Rhod Assistant', 'name': 'Stewart Harvey-Wilson'}, {'character': 'Ruby Rhod Assistant', 'name': 'David Fishley'}, {'character': 'Ruby Rhod Assistant', 'name': 'Carlton Chance'}, {'character': ""Diva's Assistant"", 'name': 'Gin Clarke'}, {'character': 'Human Aknot', 'name': 'Vladimir McCrary'}, {'character': 'Mangalore Akanit', 'name': 'Aron Paramor'}, {'character': 'Mangalore Kino', 'name': 'Alan Ruscoe'}, {'character': 'Airport Cop', 'name': 'Christopher Adamson'}, {'character': 'Tawdry Girl', 'name': 'Ève Salvail'}, {'character': 'Shuttle Pilot', 'name': 'Kaleem Janjua'}, {'character': 'Shuttle Co-Pilot', 'name': 'Tyrone Tyrell'}, {'character': 'Shuttle Mechanic', 'name': 'Kevin Brewerton'}, {'character': 'Baby Ray', 'name': 'Ian Beckett'}, {'character': 'Emperor Kodar Japhet', 'name': 'Sonny Caldinez'}, {'character': 'Princess Achen', 'name': 'Zeta Graff'}, {'character': 'Roy von Bacon', 'name': 'Eddie Ellwood'}, {'character': 'Fhloston Hostess', 'name': 'Yui'}, {'character': 'Fhloston Hostess', 'name': 'Laura De Palma'}, {'character': 'Police Chief', 'name': 'Lenny McLean'}, {'character': 'Fhloston Commander', 'name': 'Robert Oates'}, {'character': 'Fhloston Captain', 'name': 'John Sharian'}, {'character': 'Hotel Manager', 'name': 'Fred Williams'}, {'character': ""Zorg's Secretary"", 'name': 'Sibyl Buck'}, {'character': 'Scientist', 'name': 'Sarah Carrington'}, {'character': 'Scientist', 'name': 'Ali Yassine'}, {'character': 'Scientist', 'name': 'Sean Buckley'}, {'character': 'Military Technician', 'name': 'Dane Messam'}, {'character': 'Military Technician', 'name': 'Nathan Hamlett'}, {'character': 'Military Technician', 'name': 'Cecil Cheng'}, {'character': 'Lab Guard', 'name': 'Scott Woods'}, {'character': 'Lab Guard', 'name': 'Leon Dekker'}, {'character': ""Staedert's Technician"", 'name': 'David Garvey'}, {'character': ""Staedert's Technician"", 'name': 'Stanley Kowalski'}, {'character': ""Staedert's Technician"", 'name': 'Omar Williams'}, {'character': 'Robot Barman', 'name': 'Robert Clapperton'}, {'character': 'Warship Technician', 'name': 'Robert Alexander'}, {'character': 'TV Stewardess', 'name': 'Mia Frye'}, {'character': 'Power Operator', 'name': 'Leo Williams'}, {'character': 'Power Operator', 'name': 'C. Keith Martin'}, {'character': ""Zorg's Man"", 'name': 'J.D. Dawodu'}, {'character': ""Zorg's Man"", 'name': 'Patrick Nicholls'}, {'character': ""Zorg's Man"", 'name': 'Shaun Davis'}, {'character': ""Zorg's Man"", 'name': 'Roy Garcia'}, {'character': ""Zorg's Man"", 'name': 'Alex Georgijev'}, {'character': 'Burger Assistant', 'name': 'Marie Guillard'}, {'character': 'Burger Assistant', 'name': 'Renee Montemayor'}, {'character': 'Burger Assistant', 'name': 'Stina Richardson'}, {'character': 'Glamorous Alien Diva at Event', 'name': 'Kristen Fick'}, {'character': 'Mondoshawan #3', 'name': 'François Guillaume'}, {'character': 'Japanese Hostess', 'name': 'Anita Koh'}, {'character': 'Glamorous Japanese Girl', 'name': 'Kamay Lau'}, {'character': 'Stewardess', 'name': 'Tracy Redington'}, {'character': 'VIP Lounge Worker', 'name': 'Gito Santana'}, {'character': 'Bodyguard', 'name': 'Frank Senger'}, {'character': 'Mangalor alien', 'name': 'Joss Skottowe'}, {'character': 'Afro Scott', 'name': 'Roger Wright'}, {'character': 'Priest', 'name': 'John Bennett'}]",18,['Luc Besson'],Teenage Apocalypse Trilogy,0.0,"Science Fiction, Drama, Comedy",1811.0,3.324489,"[{'name': 'Desperate Pictures', 'id': 1474}, {'name': 'UGC Images', 'id': 1475}]",1997-05-09,27354.0,82.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Nowhere,6.3,27.0,1997.0,0.0
